numerodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,pays,direction,value
210,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,22,Nord,Bourgogne,300
211,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,22,Nord,Châlons,9500
212,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,22,Nord,La Rochelle,1160797
213,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,22,Nord,Marseille,152260
214,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,22,Nord,Nantes,299365
215,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,22,Nord,Paris,60744
216,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,22,Nord,Rennes,524344
217,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,22,Nord,Roüen,226213
218,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,23,"Portugal et Isles Terceres, Madère et Açores",Amiens,3480
219,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,23,"Portugal et Isles Terceres, Madère et Açores",Bayonne,334123
220,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,23,"Portugal et Isles Terceres, Madère et Açores",Bordeaux,20415
221,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,23,"Portugal et Isles Terceres, Madère et Açores",Caën,47915
222,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,23,"Portugal et Isles Terceres, Madère et Açores",La Rochelle,3899
223,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,23,"Portugal et Isles Terceres, Madère et Açores",Marseille,701855
224,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,23,"Portugal et Isles Terceres, Madère et Açores",Nantes,702513
225,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,23,"Portugal et Isles Terceres, Madère et Açores",Paris,1936
226,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,23,"Portugal et Isles Terceres, Madère et Açores",Rennes,29232
227,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,23,"Portugal et Isles Terceres, Madère et Açores",Roüen,5798812
228,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,24,"Portugal et Isles Terceres, Madère et Açores",Amiens,75410
229,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,24,"Portugal et Isles Terceres, Madère et Açores",Bayonne,113598
230,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,24,"Portugal et Isles Terceres, Madère et Açores",Châlons,574110
231,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,24,"Portugal et Isles Terceres, Madère et Açores",Flandre,35940
232,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,24,"Portugal et Isles Terceres, Madère et Açores",Lyon,218285
233,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,24,"Portugal et Isles Terceres, Madère et Açores",Marseille,791971
234,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,24,"Portugal et Isles Terceres, Madère et Açores",Montpellier,61978
235,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,24,"Portugal et Isles Terceres, Madère et Açores",Nantes,1563651
236,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,24,"Portugal et Isles Terceres, Madère et Açores",Paris,212883
237,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,24,"Portugal et Isles Terceres, Madère et Açores",Rennes,1213455
238,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,24,"Portugal et Isles Terceres, Madère et Açores",Roüen,621399
239,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,24,"Portugal et Isles Terceres, Madère et Açores",Saint Quentin,109480
240,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,25,Russie,Bordeaux,219389
241,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,25,Russie,Châlons,10336
242,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,25,Russie,Marseille,81080
243,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,25,Russie,Nantes,160547
244,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,25,Russie,Rennes,715424
245,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,25,Russie,Roüen,298785
246,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,26,Russie,Amiens,53745
247,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,26,Russie,Bordeaux,1491362
248,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,26,Russie,La Rochelle,37888
249,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,26,Russie,Paris,209183
250,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,26,Russie,Rennes,24679
251,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,26,Russie,Roüen,215467
252,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,26,Russie,Saint Quentin,8400
253,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,27,Savoye et Piemont,Lyon,20486724
254,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,27,Savoye et Piemont,Marseille,5552062
255,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,28,Savoye et Piemont,Amiens,42105
256,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,28,Savoye et Piemont,Bordeaux,164307
257,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,28,Savoye et Piemont,Bourgogne,2308
258,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,28,Savoye et Piemont,Flandre,28011
259,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,28,Savoye et Piemont,Lyon,2764666
260,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,28,Savoye et Piemont,Marseille,2823696
261,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,28,Savoye et Piemont,Montpellier,50665
262,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,28,Savoye et Piemont,Paris,149953
263,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,28,Savoye et Piemont,Roüen,647749
264,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,28,Savoye et Piemont,Saint Quentin,88900
265,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,29,Suede,Amiens,62172
266,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,29,Suede,Bordeaux,1056621
267,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,29,Suede,Châlons,10452
268,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,29,Suede,Marseille,674554
269,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,29,Suede,Montpellier,57330
270,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,29,Suede,Nantes,417193
271,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,29,Suede,Rennes,1605594
272,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,29,Suede,Roüen,3659550
273,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,30,Suede,Bordeaux,2612754
274,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,30,Suede,Marseille,1175440
275,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,30,Suede,Montpellier,936946
276,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,30,Suede,Nantes,191389
277,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,30,Suede,Paris,90893
278,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,30,Suede,Rennes,239475
279,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,30,Suede,Roüen,142694
280,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,31,Suisse,Bourgogne,809574
281,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,31,Suisse,Châlons,5514
282,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,31,Suisse,Lyon,4257586
283,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,31,Suisse,Paris,450
284,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,32,Suisse,Amiens,86795
285,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,32,Suisse,Bordeaux,407428
286,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,32,Suisse,Bourgogne,1258364
287,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,32,Suisse,Châlons,110463
288,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,32,Suisse,Flandre,113013
289,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,32,Suisse,Langres,246649
290,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,32,Suisse,La Rochelle,93283
291,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,32,Suisse,Lyon,2882324
292,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,32,Suisse,Marseille,327
293,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,32,Suisse,Montpellier,15154
294,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,32,Suisse,Paris,117958
295,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,32,Suisse,Rennes,11448
296,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,32,Suisse,Roüen,173591
297,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,32,Suisse,Saint Quentin,65296
298,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,33,Etats Unis de l’Amérique,Nantes,1023016
299,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,33,Etats Unis de l’Amérique,Rennes,946663
300,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,34,Etats Unis de l’Amérique,Nantes,1024795
301,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,34,Etats Unis de l’Amérique,Rennes,3240919
302,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,35,Isles Françoises de l’Amérique,Amiens,45410
303,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,35,Isles Françoises de l’Amérique,Bayonne,571623
304,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,35,Isles Françoises de l’Amérique,Bordeaux,20084854
305,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,35,Isles Françoises de l’Amérique,La Rochelle,2154560
306,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,35,Isles Françoises de l’Amérique,Marseille,6239991
307,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,35,Isles Françoises de l’Amérique,Nantes,3927504
308,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,36,Isles Françoises de l’Amérique,Bayonne,197220
309,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,36,Isles Françoises de l’Amérique,Bordeaux,30659905
310,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,36,Isles Françoises de l’Amérique,Châlons,77875
311,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,36,Isles Françoises de l’Amérique,Flandre,304764
312,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,36,Isles Françoises de l’Amérique,La Rochelle,578472
313,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,36,Isles Françoises de l’Amérique,Marseille,3597659
314,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,36,Isles Françoises de l’Amérique,Montpellier,563850
315,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,36,Isles Françoises de l’Amérique,Nantes,1768476
316,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,36,Isles Françoises de l’Amérique,Rennes,1052742
317,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,36,Isles Françoises de l’Amérique,Roüen,182388
318,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,36,Isles Françoises de l’Amérique,Saint Quentin,37520
319,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,38,Guinée,Nantes,231228
320,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,imports,39,Indes Orientalles,Rennes,1434027
321,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,40,Indes Orientalles,Marseille,94596
322,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,40,Indes Orientalles,Montpellier,47136
323,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,40,Indes Orientalles,Nantes,112218
324,Stephen Jackson,,National toutes directions sans produits/1780.csv,National toutes directions sans produits,1780,exports,40,Indes Orientalles,Rennes,407640
