numerodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,pays,direction,value
159,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Italie,Montpellier,255010
160,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Italie,Nantes,1227478
161,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Italie,Narbonne,28818
162,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Italie,Rennes,6716
163,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Italie,Roüen,833302
164,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Italie,Saint Quentin,387940
165,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Naples et Sicile,Lyon,3718
166,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Naples et Sicile,Marseille,11496035
167,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Naples et Sicile,Amiens,66300
168,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Naples et Sicile,Lyon,151442
169,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Naples et Sicile,Marseille,3533654
170,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Naples et Sicile,Saint Quentin,120568
171,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Genes,Lyon,1407705
172,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Genes,Marseille,4426972
173,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Genes,Montpellier,80995
174,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Genes,Narbonne,549
175,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Genes,Rennes,84135
176,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Genes,Amiens,75550
177,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Genes,Bordeaux,51040
178,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Genes,Châlons,16835
179,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Genes,Lyon,26287
180,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Genes,Marseille,6220721
181,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Genes,Montpellier,185802
182,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Genes,Narbonne,38889
183,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Genes,Saint Quentin,62020
184,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Genes,Roüen,172873
185,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Venise,Marseille,205677
186,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Venise,Lyon,8605
187,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Venise,Marseille,1537706
188,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Venise,Saint Quentin,4480
189,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Levant,Marseille,28714357
190,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Levant,Flandre,1011358
191,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Levant,Marseille,29589712
192,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Levant,Saint Quentin,3920
193,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Nord,Amiens,115080
194,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Nord,Bayonne,260145
195,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Nord,Bordeaux,876110
196,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Nord,Caën,10550
197,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Nord,La Rochelle,181941
198,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Nord,Marseille,391830
199,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Nord,Nantes,449514
200,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Nord,Rennes,138730
201,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Nord,Roüen,2652544
202,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Nord,Amiens,4104
203,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Nord,Bayonne,405713
204,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Nord,Bordeaux,43067353
205,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Nord,Caën,0
206,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Nord,Châlons,8360
207,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Nord,La Rochelle,3096594
208,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Nord,Marseille,241195
209,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Nord,Nantes,3787051
210,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Nord,Rennes,910840
211,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Nord,Roüen,6447385
212,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,"Portugal et Isles Terceres, Madère et Açores",Amiens,19873
213,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,"Portugal et Isles Terceres, Madère et Açores",Bayonne,66082
214,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,"Portugal et Isles Terceres, Madère et Açores",Marseille,500190
215,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,"Portugal et Isles Terceres, Madère et Açores",Nantes,113925
216,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,"Portugal et Isles Terceres, Madère et Açores",Rennes,15121
217,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,"Portugal et Isles Terceres, Madère et Açores",Roüen,1831780
218,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,"Portugal et Isles Terceres, Madère et Açores",Saint Quentin,69
219,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,"Portugal et Isles Terceres, Madère et Açores",Amiens,438107
220,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,"Portugal et Isles Terceres, Madère et Açores",Bayonne,78496
221,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,"Portugal et Isles Terceres, Madère et Açores",Bourgogne,400
222,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,"Portugal et Isles Terceres, Madère et Açores",Caën,75123
223,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,"Portugal et Isles Terceres, Madère et Açores",Châlons,662102
224,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,"Portugal et Isles Terceres, Madère et Açores",Flandre,55676
225,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,"Portugal et Isles Terceres, Madère et Açores",La Rochelle,8465
226,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,"Portugal et Isles Terceres, Madère et Açores",Lyon,417534
227,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,"Portugal et Isles Terceres, Madère et Açores",Marseille,19443
228,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,"Portugal et Isles Terceres, Madère et Açores",Nantes,619862
229,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,"Portugal et Isles Terceres, Madère et Açores",Rennes,410324
230,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,"Portugal et Isles Terceres, Madère et Açores",Roüen,1977760
231,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,"Portugal et Isles Terceres, Madère et Açores",Saint Quentin,387660
232,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Russie,Bordeaux,9918
233,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Russie,Caën,7711
234,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Russie,Marseille,14880
235,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Russie,Nantes,137382
236,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Russie,Rennes,530464
237,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Russie,Roüen,180413
238,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Russie,Bordeaux,322621
239,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Russie,Bourgogne,4289
240,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Russie,Roüen,567956
241,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Russie,Saint Quentin,5600
242,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Savoye et Piemont,Bourgogne,9879
243,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Savoye et Piemont,Lyon,6383530
244,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Savoye et Piemont,Marseille,3195868
245,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Savoye et Piemont,Montpellier,39942
246,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Savoye et Piemont,Amiens,16680
247,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Savoye et Piemont,Bordeaux,28510
248,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Savoye et Piemont,Bourgogne,2142
249,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Savoye et Piemont,Châlons,203241
250,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Savoye et Piemont,Flandre,113290
251,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Savoye et Piemont,Lyon,2958687
252,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Savoye et Piemont,Marseille,4343388
253,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Savoye et Piemont,Roüen,473532
254,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Savoye et Piemont,Saint Quentin,16240
255,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Suede,Amiens,5655
256,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Suede,Bordeaux,47155
257,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Suede,Caën,33782
258,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Suede,La Rochelle,6950
259,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Suede,Marseille,874298
260,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Suede,Montpellier,756
261,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Suede,Nantes,262206
262,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Suede,Rennes,562990
263,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Suede,Roüen,921793
264,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suede,Bordeaux,3011872
265,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suede,Bourgogne,140
266,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suede,La Rochelle,8626
267,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suede,Marseille,175954
268,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suede,Montpellier,212412
269,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suede,Nantes,133582
270,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suede,Roüen,143635
271,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suede,Saint Quentin,2100
272,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Suisse,Bourgogne,304545
273,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Suisse,Langres,1241
274,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Suisse,Lyon,3863279
275,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suisse,Amiens,133867
276,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suisse,Bayonne,4800
277,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suisse,Bordeaux,121184
278,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suisse,Bourgogne,1023663
279,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suisse,Châlons,98411
280,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suisse,Flandre,249353
281,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suisse,Langres,610166
282,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suisse,La Rochelle,627467
283,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suisse,Lyon,1176926
284,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suisse,Montpellier,1540
285,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suisse,Rennes,4243
286,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suisse,Roüen,70079
287,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Suisse,Saint Quentin,15876
288,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Guinée,Bordeaux,270984
289,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Guinée,La Rochelle,866565
290,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Guinée,Nantes,2347112
291,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Guinée,Rennes,874217
292,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Guinée,Roüen,1835696
293,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Guinée,Flandre,179919
294,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Isles Françoises de l’Amérique et Terre Neuve,Bayonne,714943
295,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Isles Françoises de l’Amérique et Terre Neuve,Bordeaux,17499939
296,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Isles Françoises de l’Amérique et Terre Neuve,Flandre,2284710
297,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Isles Françoises de l’Amérique et Terre Neuve,La Rochelle,3356177
298,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Isles Françoises de l’Amérique et Terre Neuve,Marseille,15233180
299,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Isles Françoises de l’Amérique et Terre Neuve,Nantes,12691647
300,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Isles Françoises de l’Amérique et Terre Neuve,Rennes,1465665
301,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Imports,,Isles Françoises de l’Amérique et Terre Neuve,Roüen,17413271
302,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Isles Françoises de l’Amérique et Terre Neuve,Bayonne,269611
303,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Isles Françoises de l’Amérique et Terre Neuve,Bordeaux,5839110
304,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Isles Françoises de l’Amérique et Terre Neuve,Flandre,364430
305,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Isles Françoises de l’Amérique et Terre Neuve,La Rochelle,1163866
306,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Isles Françoises de l’Amérique et Terre Neuve,Marseille,4697989
307,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Isles Françoises de l’Amérique et Terre Neuve,Montpellier,5450
308,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Isles Françoises de l’Amérique et Terre Neuve,Nantes,4485208
309,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Isles Françoises de l’Amérique et Terre Neuve,Rennes,805488
310,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Isles Françoises de l’Amérique et Terre Neuve,Roüen,7399553
311,Stephen Jackson,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits/1766.csv,National toutes directions sans produits,1766,Exports,,Isles Françoises de l’Amérique et Terre Neuve,Saint Quentin,286160
