numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks
251,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,laine surge,Espagne,1 090 230,4 542 625,livres,0.24,0,en quintal
252,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,laine lavée,Espagne,125 136,113 760,livres,1.1,0,
253,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,laque platte,Espagne,450,150,livres,3,0,
254,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,liege en planches,Espagne,33 557,268 461,livres,0.125,-0.625,arrondi
255,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,miel,Espagne,15,125,livres,0.12,0,en quintal
256,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,mane,Espagne,2 800,2 240,livres,1.25,0,
257,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,millet,Espagne,2 156,17 250,livres,0.125,-0.25,en pourcentage
258,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,mousseline,Espagne,300,4,pièces,75,0,
259,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,mouchoirs de gaze,Espagne,8 300,166,pièces,50,0,
260,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,mouchoirs,Espagne,52 848,26 424,pièces,2,0,
261,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,mouchoirs,Espagne,6 250,250,livres,25,0,
262,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,mercerie,Espagne,600,200,livres,3,0,
263,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,ouatte,Espagne,450,300,livres,1.5,0,
264,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,orseille,Espagne,40,100,livres,0.4,0,en quintal
265,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,poisson salé,Espagne,120,600,livres,0.2,0,
266,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,pignons,Espagne,1 420,7 100,livres,0.2,0,
267,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,poil de chevre,Espagne,600,200,livres,3,0,
268,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,poil de lapin,Espagne,29 168,7 292,livres,4,0,
269,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,peaux de lapin,Espagne,6 250,2 500,livres,2.5,0,
270,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,peaux de marroquins,Espagne,768,4 608,pièces,0.16666666666665,7.67386154620908E-11,
271,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,peaux de marroquins,Espagne,13 732,9 155,livres,1.5,-0.5,arrondi
272,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,peaux d'agneau en laine,Espagne,1 129,1 506,livres,0.75,-0.5,arrondi
273,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,peaux de mouton en laine,Espagne,10 987,14 650,livres,0.75,-0.5,arrondi
274,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,peaux de veau en poil,Espagne,21 052,42 104,livres,0.5,0,
275,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,peaux de chevre en poil,Espagne,2 200,2 200,pièces,1,0,
276,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,palmes en feuilles,Espagne,1 000,10 000,livres,0.1,0,en quintal
277,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,plomb en saumon,Espagne,28 160,140 800,livres,0.2,0,
278,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,peignes de buis,Espagne,5 400,120,grosses,45,0,
279,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,pipes: à fumer,Espagne,60,20,grosses,3,0,
280,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,pierres de marbre,Espagne,180,6,pièces,30,0,
281,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,pierres à eguiser,Espagne,150,600,pièces,0.25,0,
282,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,poussiere de soude,Espagne,1 744,58 150,livres,0.03,-0.5,en quintal
283,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,quinquina,Espagne,17 920,4 480,livres,4,0,en quintal
284,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,raisin sec,Espagne,128 300,641 500,livres,0.2,0,
285,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,roses seches,Espagne,19,48,livres,0.4,-0.200000000000003,en quintal
286,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,reglisse,Espagne,1 861,37 225,livres,0.05,-0.25,en quintal
287,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,sardines salées,Espagne,86 000,172 000,livres,0.5,0,
288,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,8,saumon,Espagne,22 990,114 950,livres,0.2,0,en quintal
289,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,stocfiche,Espagne,322,2 150,livres,0.15,-0.500000000000057,arrondi
290,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,safran,Espagne,8 565,571,livres,15,0,
291,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,saumure,Espagne,600,6 000,livres,0.1,0,en quintal
292,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,salicor,Espagne,7 418,148 375,livres,0.05,-0.75,en quintal
293,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,salsepareille,Espagne,8 437,5 625,livres,1.5,-0.5,arrondi
294,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,scamonée,Espagne,210,30,livres,7,0,
295,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,sivadille,Espagne,600,600,livres,1,0,
296,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,sandal,Espagne,192,1 200,livres,0.16,0,en pourcentage
297,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,son,Espagne,70,2 800,livres,0.025,0,en quintal
298,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,suif,Espagne,6 180,15 450,livres,0.4,0,
299,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,soye crue,Espagne,3 767 376,313 948,livres,12,0,
300,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,soude,Espagne,586 810,9 780 175,livres,0.06,-0.5,en quintal
301,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,tabac,Espagne,152,950,livres,0.16,0,en quintal
302,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,tourons,Espagne,1 225,2 450,livres,0.5,0,
303,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,toile blanche fine,Espagne,105 072,17 512,livres,6,0,
304,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,toile d'embalage,Espagne,660,660,livres,1,0,
305,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,toile cirée,Espagne,1 000,500,livres,2,0,
306,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,tableaux communs,Espagne,840,84,pièces,0,0,marchandises en estimations
307,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,terre d'ombre,Espagne,105,1 500,livres,0.07,0,en quintal
308,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,terre de porcelaine,Espagne,1 488,24 800,livres,0.06,0,en quintal
309,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,vin d'Espagne,Espagne,8 200,164,milleroles,50,0,
310,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,vin muscat,Espagne,780,13,milleroles,60,0,
311,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,vin muscat,Espagne,60,60,flacons,1,0,
312,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,vin de xirés,Espagne,600,6,milleroles,100,0,
313,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,vin tinto,Espagne,9.73,139,milleroles,0.07,0,en millier
314,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,vin de champagne,Espagne,450,3,milleroles,150,0,
315,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,vin rouge,Espagne,54,6,livres,9,0,
316,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,vin blanc,Espagne,320,16,milleroles,20,0,
317,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,vanille,Espagne,40 000,400,livres,100,0,
318,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,vermichel,Espagne,545,2 725,livres,0.2,0,
319,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,vermillon,Espagne,105 250,21 050,livres,5,0,
320,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,verres pour boire,Espagne,2 400,2 400,livres,1,0,
321,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,velours,Espagne,18 300,61,pièces,300,0,
322,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,baume de capahû,Portugal,275,55,livres,5,0,
323,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,bois de bezil,Portugal,81 200,324 800,livres,0.25,0,
324,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,cacao,Portugal,5 443,3 888,livres,1.4,-0.200000000000728,arrondi
325,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,camphre,Portugal,700,100,livres,7,0,
326,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,cocos,Portugal,1 000,50 000,pièces,0.02,0,
327,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,coquillages de mer,Portugal,11 240,224 800,pièces,0.05,0,
328,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,cuirs en poil,Portugal,1 656,92,pièces,18,0,
329,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,cuivre tangoul,Portugal,8 100,9 000,livres,0.9,0,
330,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,9,cornes de mouton,Portugal,1 291,51 650,paires,0.025,-0.25,arrondi
331,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,drogueries,Portugal,630,630,livres,1,0,
332,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,huille d'olive,Portugal,40,1,milleroles,40,0,
333,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,jambons,Portugal,210,350,livres,0.6,0,
334,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,ipecuacana,Portugal,5 260,1 052,livres,5,0,
335,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,mane,Portugal,625,500,livres,1.25,0,
336,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,mercerie,Portugal,6 000,2 000,livres,3,0,
337,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,peaux de chevre,Portugal,320,320,pièces,1,0,
338,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,peaux de mouton en laine,Portugal,5 887,7 850,livres,0.75,-0.5,
339,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,porcelaine,Portugal,1 250,250,livres,5,0,
340,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,anchois,Savoye et Piemont,605,60.5,livres,10,0,
341,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,amandes à la preline,Savoye et Piemont,131,131,livres,1,0,
342,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,arquifou,Savoye et Piemont,197,1 315,livres,0.15,-0.250000000000028,arrondi
343,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,beurre,Savoye et Piemont,7,30,livres,0.25,-0.5,arrondi
344,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,bergamottes,Savoye et Piemont,680,6 800,pièces,0.1,0,en quintal
345,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,bas de filozelle,Savoye et Piemont,72,9,paires,8,0,
346,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,bas de coton,Savoye et Piemont,81,63,paires,1.3,-0.900000000000006,arrondi
347,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,beurre à bastier,Savoye et Piemont,10,200,livres,0.05,0,
348,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,bois de buis,Savoye et Piemont,30,200,livres,0.15,0,
349,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,barrils vuides,Savoye et Piemont,225,150,livres,1.5,0,
350,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,bois de sapin,Savoye et Piemont,546,364,pièces,1.5,0,
351,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,bois à bruler,Savoye et Piemont,39,,livres,0,0,marchandises en estimations
352,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,chair salée,Savoye et Piemont,8,40,livres,0.2,0,
353,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,citrons,Savoye et Piemont,255,17,charges,15,0,
354,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,chataignes fraiches,Savoye et Piemont,120,20,setiers,6,0,
355,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,chataignes fraiches,Savoye et Piemont,208,4 175,livres,0.05,-0.75,arrondi
356,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,chataignes seches,Savoye et Piemont,596,11 925,livres,0.05,-0.25,arrondi
357,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,confitures,Savoye et Piemont,250,200,livres,0.75,100,erreur de calcul
358,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,cassonnade,Savoye et Piemont,8,22,livres,0.4,-0.800000000000001,arrondi
359,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,carubis,Savoye et Piemont,56,1 125,livres,0.05,-0.25,arrondi
360,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,chandelle,Savoye et Piemont,445,989,livres,0.45,-0.0500000000000114,arrondi
361,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,couvertures de laine,Savoye et Piemont,30,3,livres,10,0,
362,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,cheveux communs,Savoye et Piemont,137,5.5,livres,25,-0.5,arrondi
363,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,cotton souffré,Savoye et Piemont,33,67,livres,0.5,-0.5,arrondi
364,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,cotton en laine,Savoye et Piemont,15,34,livres,0.44,0.0399999999999991,arrondi
365,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,cordages de chanvre,Savoye et Piemont,450,1 500,livres,0.3,0,
366,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,10,chanvre battu,Savoye et Piemont,24 235,121 175,livres,0.2,0,en quintal
367,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,11,chanvre crû,Savoye et Piemont,5 121,28 450,livres,0.18,0,en pourcentage
368,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,11,cartes à jouer,Savoye et Piemont,351,234,livres,1.5,0,
369,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,11,cuivre neuf,Savoye et Piemont,22,15,livres,1.5,-0.5,arrondi
370,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,11,cuivre vieux,Savoye et Piemont,629,787,livres,0.8,-0.600000000000023,arrondi
371,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,11,clous de fer,Savoye et Piemont,20,100,livres,0.2,0,
372,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,11,cribles,Savoye et Piemont,120,96,pièces,1.25,0,
373,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,11,chevrons de sapin,Savoye et Piemont,5,12,pièces,0.416666666666666,7.99360577730113E-15,
374,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,11,cercles à tonneaux,Savoye et Piemont,352,88,saix,4,0,
375,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,11,cercles à tonneaux,Savoye et Piemont,15,20,roues,0.75,0,
376,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,11,eau de senteurs,Savoye et Piemont,141,283,livres,0.5,-0.5,arrondi
377,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,11,essence,Savoye et Piemont,83,83,livres,1,0,
378,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,11,fromage,Savoye et Piemont,701,3 509,livres,0.2,-0.800000000000068,arrondi
